"Date","Price","Open","High","Low","Vol.","Change %"
"10/08/2024","14.39","14.40","14.44","14.10","475.16K","0.35%"
"10/07/2024","14.34","14.25","14.50","14.25","695.89K","0.35%"
"10/04/2024","14.29","14.01","14.33","13.91","1.41M","0.42%"
"10/03/2024","14.23","14.40","14.40","13.92","966.76K","-0.07%"
"10/02/2024","14.24","14.25","14.79","14.01","1.56M","-0.56%"
"10/01/2024","14.32","14.00","14.49","13.92","1.34M","2.29%"
"09/30/2024","14.00","14.00","14.05","13.85","664.44K","0.21%"
"09/27/2024","13.97","13.95","14.15","13.82","692.28K","0.50%"
"09/26/2024","13.90","14.10","14.10","13.81","1.66M","0.72%"
"09/25/2024","13.80","14.00","14.10","13.75","585.12K","-1.08%"
"09/24/2024","13.95","14.00","14.02","13.57","356.15K","0.00%"
"09/23/2024","13.95","14.15","14.30","13.91","536.54K","-1.55%"
"09/20/2024","14.17","14.40","14.40","14.10","377.28K","-0.28%"
"09/19/2024","14.21","14.70","14.75","14.21","1.03M","-2.27%"
"09/18/2024","14.54","14.00","15.30","13.95","8.85M","4.01%"
"09/16/2024","13.98","13.50","13.99","13.40","1.24M","3.94%"
"09/13/2024","13.45","13.65","14.25","13.25","2.07M","-1.39%"
"09/12/2024","13.64","13.03","13.70","13.03","1.62M","5.41%"
"09/11/2024","12.94","13.12","13.30","12.94","456.70K","-1.22%"
"09/10/2024","13.10","13.16","13.60","13.05","1.27M","-0.46%"
"09/09/2024","13.16","13.10","13.32","13.06","570.99K","1.23%"
"09/06/2024","13.00","12.65","13.43","12.65","2.64M","2.36%"
"09/05/2024","12.70","12.75","13.29","12.55","1.33M","0.00%"
"09/04/2024","12.70","12.60","13.00","12.60","1.51M","-0.39%"
"09/03/2024","12.75","12.92","13.04","12.70","425.50K","-1.54%"
"09/02/2024","12.95","13.05","13.30","12.90","931.42K","-1.75%"
"08/30/2024","13.18","13.01","13.43","13.01","486.89K","0.61%"
"08/29/2024","13.10","13.16","13.50","12.95","1.16M","-1.13%"
"08/28/2024","13.25","13.28","13.75","13.20","457.17K","-1.78%"
"08/27/2024","13.49","13.62","13.75","13.46","449.68K","-0.15%"
"08/26/2024","13.51","14.16","14.16","13.50","482.57K","-4.18%"
"08/23/2024","14.10","13.99","14.45","13.99","633.88K","0.36%"
"08/22/2024","14.05","14.20","14.43","14.02","645.30K","-1.06%"
"08/21/2024","14.20","13.65","14.43","13.65","3.34M","4.41%"
"08/20/2024","13.60","13.40","13.77","13.35","1.25M","0.74%"
"08/19/2024","13.50","13.71","13.94","13.25","1.25M","-1.82%"
"08/16/2024","13.75","14.40","14.87","13.75","8.54M","-4.84%"
"08/15/2024","14.45","14.26","14.69","14.22","1.61M","2.05%"
"08/13/2024","14.16","14.20","14.48","13.99","1.38M","0.43%"
"08/12/2024","14.10","14.70","14.70","14.10","423.89K","-4.08%"
"08/09/2024","14.70","14.87","14.87","14.42","2.60M","-0.34%"
"08/08/2024","14.75","14.90","14.98","14.50","3.39M","-1.67%"
"08/07/2024","15.00","14.95","15.31","14.75","1.84M","0.67%"
"08/06/2024","14.90","14.95","15.25","14.77","616.97K","0.68%"
"08/05/2024","14.80","15.00","15.00","14.03","684.00K","-2.57%"
"08/02/2024","15.19","14.81","15.19","14.81","467.83K","2.64%"
"08/01/2024","14.80","14.85","14.95","14.65","1.15M","0.68%"
"07/31/2024","14.70","15.12","15.44","14.64","810.58K","-2.65%"
"07/30/2024","15.10","15.06","15.60","14.80","2.19M","0.67%"
"07/29/2024","15.00","14.70","15.23","14.42","1.36M","4.02%"
"07/26/2024","14.42","15.00","15.85","14.42","3.64M","-3.22%"
"07/25/2024","14.90","15.01","15.40","14.80","3.16M","0.34%"
"07/24/2024","14.85","14.97","15.20","14.85","1.15M","1.02%"
"07/23/2024","14.70","15.00","15.25","14.65","1.16M","-1.87%"
"07/22/2024","14.98","15.50","15.55","14.74","1.69M","-3.35%"
"07/19/2024","15.50","15.91","16.13","15.42","2.14M","-2.52%"
"07/18/2024","15.90","15.76","16.20","15.76","1.62M","-1.24%"
"07/15/2024","16.10","16.06","16.25","15.75","2.37M","1.90%"
"07/12/2024","15.80","16.03","16.39","15.50","3.68M","-1.25%"
"07/11/2024","16.00","16.24","16.49","15.75","1.94M","-1.54%"
"07/10/2024","16.25","15.62","16.66","15.40","5.98M","4.77%"
"07/09/2024","15.51","16.61","16.61","14.89","5.16M","-5.31%"
"07/08/2024","16.38","16.01","16.60","15.50","4.15M","4.00%"
"07/05/2024","15.75","15.85","16.18","15.10","9.05M","3.69%"
"07/04/2024","15.19","13.93","15.19","13.93","8.66M","9.68%"
"07/03/2024","13.85","13.28","14.23","13.12","4.67M","5.73%"
"07/02/2024","13.10","12.90","13.29","12.90","1.57M","1.95%"
"07/01/2024","12.85","12.70","13.20","12.70","809.86K","1.02%"
"06/28/2024","12.72","12.95","13.02","12.52","363.53K","-1.85%"
"06/27/2024","12.96","12.95","13.13","12.86","221.65K","1.25%"
"06/26/2024","12.80","13.40","13.55","12.80","1.87M","-4.48%"
"06/25/2024","13.40","13.35","13.61","13.15","1.55M","-0.74%"
"06/24/2024","13.50","13.18","13.53","12.91","2.10M","3.05%"
"06/21/2024","13.10","13.33","13.50","12.80","1.80M","-0.76%"
"06/20/2024","13.20","13.30","13.45","13.00","834.47K","1.54%"
"06/14/2024","13.00","12.99","13.30","12.50","1.81M","0.78%"
"06/13/2024","12.90","12.24","12.95","11.94","2.50M","6.61%"
"06/12/2024","12.10","11.60","12.45","11.50","3.12M","5.13%"
"06/11/2024","11.51","12.20","12.24","11.25","1.26M","-2.87%"
"06/10/2024","11.85","12.34","12.45","11.79","312.26K","-1.50%"
"06/07/2024","12.03","12.30","12.40","11.75","921.12K","-2.20%"
"06/06/2024","12.30","12.52","12.69","12.26","821.68K","-1.20%"
"06/05/2024","12.45","12.84","12.84","12.45","801.54K","-0.40%"
"06/04/2024","12.50","13.10","13.24","12.45","1.74M","-4.58%"
"06/03/2024","13.10","13.29","13.30","12.99","1.12M","0.38%"
"05/31/2024","13.05","13.02","13.33","13.00","1.35M","-0.08%"
"05/30/2024","13.06","13.40","13.49","13.00","963.10K","-1.43%"
"05/29/2024","13.25","13.49","13.53","12.90","3.12M","-0.23%"
"05/27/2024","13.28","14.20","14.20","13.25","6.36M","-5.08%"
"05/24/2024","13.99","14.48","14.80","13.87","3.55M","-2.71%"
"05/23/2024","14.38","14.00","14.64","13.75","5.08M","2.06%"
"05/22/2024","14.09","14.50","14.82","14.00","12.73M","2.18%"
"05/21/2024","13.79","12.90","13.79","12.51","5.85M","7.90%"
"05/20/2024","12.78","13.10","13.33","12.70","1.79M","-2.44%"
"05/17/2024","13.10","13.43","13.56","13.00","2.94M","-1.13%"
"05/16/2024","13.25","13.48","13.60","12.85","15.63M","0.84%"
"05/15/2024","13.14","13.10","13.69","12.99","18.44M","3.55%"
"05/14/2024","12.69","11.50","12.69","11.50","7.82M","8.93%"
"05/13/2024","11.65","11.40","11.99","11.39","3.82M","-0.34%"
"05/10/2024","11.69","11.02","11.69","11.02","3.68M","6.76%"
"05/09/2024","10.95","10.90","11.00","10.85","835.00K","0.92%"
"05/08/2024","10.85","11.00","11.15","10.76","515.50K","-0.55%"
"05/07/2024","10.91","10.81","11.15","10.75","1.39M","-0.37%"
"05/06/2024","10.95","10.49","11.06","10.40","4.31M","5.80%"
"05/03/2024","10.35","10.35","10.55","10.20","640.50K","1.97%"
"05/02/2024","10.15","10.30","10.30","10.00","476.50K","-0.98%"
"04/30/2024","10.25","10.08","10.80","10.08","1.10M","0.99%"
"04/29/2024","10.15","10.51","10.51","10.06","628.00K","-2.87%"
"04/26/2024","10.45","10.30","10.50","10.15","736.00K","1.46%"
"04/25/2024","10.30","10.53","10.94","10.00","1.67M","-2.92%"
"04/24/2024","10.61","10.49","10.80","10.30","917.00K","2.51%"
"04/23/2024","10.35","11.19","11.19","10.35","1.65M","-6.92%"
"04/22/2024","11.12","10.50","11.40","10.35","3.83M","5.30%"
"04/19/2024","10.56","9.61","10.67","9.60","3.30M","7.65%"
"04/18/2024","9.81","9.56","9.91","9.41","1.56M","-0.30%"
"04/17/2024","9.84","9.70","10.09","9.61","1.76M","2.39%"
"04/16/2024","9.61","9.20","9.95","9.20","4.97M","4.00%"
"04/15/2024","9.24","9.10","9.25","8.99","945.50K","2.10%"
"04/09/2024","9.05","9.12","9.26","8.85","4.01M","0.56%"
"04/08/2024","9.00","8.95","9.05","8.83","420.00K","0.56%"
"04/04/2024","8.95","9.00","9.28","8.81","605.00K","1.02%"
"04/03/2024","8.86","8.89","8.98","8.75","313.00K","0.80%"
"04/02/2024","8.79","8.74","8.94","8.71","125.00K","-1.12%"
"04/01/2024","8.89","9.13","9.13","8.77","591.50K","0.45%"
"03/29/2024","8.85","8.83","8.99","8.78","179.00K","-1.45%"
"03/28/2024","8.98","9.10","9.10","8.80","589.50K","1.70%"
"03/27/2024","8.83","9.00","9.00","8.75","505.00K","-1.89%"
"03/26/2024","9.00","8.90","9.00","8.80","230.00K","1.12%"
"03/25/2024","8.90","9.05","9.12","8.75","193.00K","1.02%"
"03/22/2024","8.81","9.25","9.28","8.81","238.50K","-2.44%"
"03/21/2024","9.03","9.00","9.15","8.83","564.00K","1.01%"
"03/20/2024","8.94","9.18","9.25","8.85","654.00K","1.02%"
"03/19/2024","8.85","9.27","9.34","8.85","901.50K","-3.07%"
"03/18/2024","9.13","9.35","9.35","9.12","111.50K","-0.22%"
"03/15/2024","9.15","9.40","9.40","9.01","401.00K","-2.14%"
"03/14/2024","9.35","9.14","9.40","9.00","526.00K","5.06%"
"03/13/2024","8.90","9.50","9.54","8.76","665.50K","-5.32%"
"03/12/2024","9.40","9.65","9.65","9.35","496.00K","-3.59%"
"03/11/2024","9.75","9.95","10.05","9.72","824.50K","-1.52%"
"03/08/2024","9.90","9.70","9.98","9.51","1.83M","4.10%"
"03/07/2024","9.51","9.85","9.86","9.50","3.41M","-1.96%"
"03/06/2024","9.70","9.50","9.95","9.50","2.53M","0.00%"
"03/05/2024","9.70","8.91","9.73","8.66","6.65M","11.24%"
"03/04/2024","8.72","8.75","8.94","8.61","1.42M","-2.02%"
"03/01/2024","8.90","8.74","8.90","8.65","620.50K","2.30%"
"02/29/2024","8.70","8.99","8.99","8.70","694.50K","-1.92%"
"02/28/2024","8.87","8.69","8.93","8.60","535.50K","0.91%"
"02/27/2024","8.79","8.80","8.90","8.52","344.00K","-0.57%"
"02/26/2024","8.84","8.81","9.10","8.60","1.44M","3.39%"
"02/23/2024","8.55","8.74","8.74","8.42","2.44M","-1.72%"
"02/22/2024","8.70","8.73","8.78","8.56","2.04M","0.93%"
"02/21/2024","8.62","8.39","8.70","8.39","537.00K","5.12%"
"02/20/2024","8.20","8.12","8.40","8.12","56.00K","0.00%"
"02/19/2024","8.20","8.03","8.25","8.02","154.50K","0.61%"
"02/16/2024","8.15","8.25","8.42","8.10","294.00K","-1.81%"
"02/15/2024","8.30","8.45","8.60","8.25","586.00K","-3.38%"
"02/14/2024","8.59","8.30","8.70","8.16","1.80M","5.53%"
"02/13/2024","8.14","8.10","8.24","7.60","961.50K","0.99%"
"02/12/2024","8.06","8.95","8.95","7.99","4.12M","-10.44%"
"02/09/2024","9.00","9.06","9.20","8.88","792.00K","-3.23%"
"02/07/2024","9.30","9.28","9.58","9.12","1.16M","2.20%"
"02/06/2024","9.10","9.00","9.35","9.00","192.00K","1.68%"
"02/02/2024","8.95","8.87","8.99","8.87","77.50K","-0.56%"
"02/01/2024","9.00","8.87","9.00","8.75","141.00K","-0.55%"
"01/31/2024","9.05","9.09","9.10","8.93","78.00K","1.69%"
"01/30/2024","8.90","9.19","9.20","8.75","297.50K","-3.78%"
"01/29/2024","9.25","9.10","9.25","8.92","463.50K","2.78%"
"01/26/2024","9.00","9.12","9.15","9.00","483.50K","-0.99%"
"01/25/2024","9.09","9.39","9.45","9.00","740.00K","-3.19%"
"01/24/2024","9.39","9.30","9.59","9.30","363.50K","0.97%"
"01/23/2024","9.30","9.20","9.60","9.02","549.50K","2.20%"
"01/22/2024","9.10","9.09","9.25","9.00","349.50K","0.00%"
"01/19/2024","9.10","9.29","9.29","9.00","219.50K","-1.62%"
"01/18/2024","9.25","9.20","9.25","8.99","289.00K","-0.75%"
"01/17/2024","9.32","9.50","9.50","9.25","229.50K","-0.85%"
"01/16/2024","9.40","9.60","9.65","9.20","1.03M","-3.09%"
"01/15/2024","9.70","9.98","9.98","9.63","129.50K","-1.82%"
"01/12/2024","9.88","9.99","10.08","9.78","254.00K","-1.20%"
"01/11/2024","10.00","10.02","10.10","9.90","359.50K","-0.70%"
"01/10/2024","10.07","9.80","10.18","9.80","1.77M","3.28%"
"01/09/2024","9.75","9.90","10.00","9.64","308.50K","0.21%"
"01/08/2024","9.73","9.98","9.98","9.62","287.00K","-0.71%"
"01/05/2024","9.80","10.14","10.48","9.79","981.00K","-2.00%"
"01/04/2024","10.00","9.95","10.13","9.85","731.50K","0.00%"
"01/03/2024","10.00","10.00","10.20","9.91","480.50K","0.00%"
"01/02/2024","10.00","10.45","10.50","9.90","927.00K","-4.76%"
"01/01/2024","10.50","10.15","10.58","10.15","1.02M","2.64%"
"12/29/2023","10.23","9.80","10.30","9.75","748.00K","3.86%"
"12/28/2023","9.85","9.80","10.20","9.65","823.50K","1.55%"
"12/27/2023","9.70","9.01","9.78","9.01","527.50K","5.32%"
"12/26/2023","9.21","9.90","10.01","9.20","1.22M","-7.81%"
"12/22/2023","9.99","10.35","10.35","9.90","372.50K","-2.06%"
"12/21/2023","10.20","10.10","10.30","9.70","2.05M","2.62%"
"12/20/2023","9.94","10.84","10.90","9.91","5.50M","-8.64%"
"12/19/2023","10.88","11.99","11.99","10.88","3.12M","-6.85%"
"12/18/2023","11.68","12.00","12.34","11.55","3.13M","-0.60%"
"12/15/2023","11.75","11.28","11.95","11.28","2.63M","3.80%"
"12/14/2023","11.32","11.64","11.67","11.04","2.72M","-1.48%"
"12/13/2023","11.49","12.00","12.25","11.10","2.95M","-4.33%"
"12/12/2023","12.01","12.00","12.10","11.77","2.41M","0.92%"
"12/11/2023","11.90","11.91","12.49","11.72","2.81M","-2.46%"
"12/08/2023","12.20","11.49","12.27","11.25","13.06M","8.93%"
"12/07/2023","11.20","10.60","11.48","10.51","10.43M","7.07%"
"12/06/2023","10.46","10.78","10.85","10.32","2.32M","-1.32%"
"12/05/2023","10.60","10.84","10.90","10.60","2.96M","0.38%"
"12/04/2023","10.56","10.47","10.74","10.25","3.94M","2.03%"
"12/01/2023","10.35","10.20","10.52","10.05","2.90M","2.48%"
"11/30/2023","10.10","10.37","10.55","10.02","3.64M","-1.75%"
"11/29/2023","10.28","9.84","10.77","9.65","13.92M","5.54%"
"11/28/2023","9.74","9.80","9.87","9.58","1.80M","1.25%"
"11/27/2023","9.62","9.74","9.89","9.50","2.92M","-1.13%"
"11/24/2023","9.73","9.90","10.07","9.65","2.84M","-0.71%"
"11/23/2023","9.80","9.66","10.20","9.66","4.23M","0.93%"
"11/22/2023","9.71","9.46","10.10","9.45","5.29M","2.75%"
"11/21/2023","9.45","9.55","9.74","9.45","3.08M","-0.42%"
"11/20/2023","9.49","9.52","9.70","9.40","1.39M","-0.63%"
"11/17/2023","9.55","9.94","9.95","9.50","1.60M","-2.05%"
"11/16/2023","9.75","9.49","10.20","9.48","4.83M","3.94%"
"11/15/2023","9.38","9.25","9.52","9.20","2.11M","1.41%"
"11/14/2023","9.25","9.25","9.37","9.10","547.50K","0.43%"
"11/13/2023","9.21","9.27","9.49","9.21","559.50K","-1.50%"
"11/10/2023","9.35","9.46","9.55","9.25","1.83M","0.32%"
"11/08/2023","9.32","9.20","9.54","9.18","3.47M","2.42%"
"11/07/2023","9.10","9.33","9.44","9.00","1.40M","-1.52%"
"11/06/2023","9.24","8.90","9.54","8.90","2.92M","3.70%"
"11/03/2023","8.91","8.97","9.00","8.72","1.07M","1.25%"
"11/02/2023","8.80","8.79","9.11","8.70","1.85M","0.57%"
"11/01/2023","8.75","8.75","8.85","8.66","614.00K","-1.57%"
"10/31/2023","8.89","8.65","8.98","8.61","614.50K","1.95%"
"10/30/2023","8.72","8.50","8.80","8.50","695.50K","4.43%"
"10/27/2023","8.35","8.57","8.57","8.35","275.00K","-1.18%"
"10/26/2023","8.45","8.65","8.85","8.45","980.00K","-2.76%"
"10/25/2023","8.69","8.50","9.15","8.42","3.03M","3.45%"
"10/24/2023","8.40","8.49","8.65","8.31","765.00K","0.12%"
"10/23/2023","8.39","8.68","8.68","8.30","449.50K","-0.12%"
"10/20/2023","8.40","8.70","8.83","8.39","542.50K","-2.78%"
"10/19/2023","8.64","8.44","8.73","8.36","625.50K","2.25%"
"10/18/2023","8.45","8.80","8.80","8.40","396.50K","-4.52%"
"10/17/2023","8.85","8.55","8.93","8.55","1.06M","3.87%"
"10/16/2023","8.52","8.43","8.86","8.17","1.06M","3.78%"
"10/13/2023","8.21","8.07","8.45","8.01","274.00K","0.74%"
"10/12/2023","8.15","8.25","8.50","8.15","306.50K","-1.93%"
"10/11/2023","8.31","8.40","8.59","8.25","1.06M","-0.36%"
"10/10/2023","8.34","8.00","8.43","8.00","564.00K","2.96%"
"10/09/2023","8.10","8.20","8.20","8.01","150.50K","-2.41%"
"10/06/2023","8.30","8.30","8.30","8.11","113.50K","0.48%"
"10/05/2023","8.26","8.00","8.30","8.00","416.00K","3.12%"
"10/04/2023","8.01","7.83","8.10","7.80","130.50K","2.30%"
"10/03/2023","7.83","7.79","7.90","7.79","226.00K","-0.25%"
"10/02/2023","7.85","7.90","7.90","7.79","108.00K","-0.38%"
"09/28/2023","7.88","7.92","8.00","7.88","6.00K","-1.25%"
"09/27/2023","7.98","7.95","7.98","7.95","9.50K","1.01%"
"09/26/2023","7.90","7.97","8.10","7.86","197.50K","0.64%"
"09/25/2023","7.85","7.80","7.85","7.80","41.00K","-0.25%"
"09/22/2023","7.87","7.70","7.90","7.70","30.50K","1.94%"
"09/21/2023","7.72","7.73","7.75","7.64","224.50K","0.78%"
"09/20/2023","7.66","7.75","7.75","7.66","18.00K","-0.52%"
"09/19/2023","7.70","7.67","7.79","7.67","96.00K","-1.79%"
"09/18/2023","7.84","7.98","7.98","7.70","11.50K","0.51%"
"09/15/2023","7.80","7.85","7.97","7.80","41.00K","1.30%"
"09/14/2023","7.70","7.99","7.99","7.70","135.50K","-1.53%"
"09/13/2023","7.82","7.95","7.95","7.80","17.50K","0.26%"
"09/12/2023","7.80","7.71","8.08","7.71","16.00K","-2.38%"
"09/11/2023","7.99","8.04","8.04","7.90","31.00K","-1.36%"
"09/08/2023","8.10","8.08","8.10","8.00","21.00K","1.12%"
"09/07/2023","8.01","8.15","8.15","8.01","13.50K","-0.99%"
"09/06/2023","8.09","8.01","8.12","8.01","3.00K","-0.74%"
"09/05/2023","8.15","7.88","8.15","7.88","432.50K","1.87%"
"09/04/2023","8.00","7.82","8.03","7.82","370.00K","3.90%"
"09/01/2023","7.70","7.80","7.85","7.70","32.50K","-1.16%"
"08/31/2023","7.79","7.90","7.90","7.50","201.50K","-2.63%"
"08/30/2023","8.00","8.03","8.20","7.75","482.00K","-0.62%"
"08/29/2023","8.05","8.17","8.20","8.00","317.50K","-1.23%"
"08/28/2023","8.15","8.05","8.37","8.01","232.50K","0.49%"
"08/25/2023","8.11","8.10","8.20","8.08","267.50K","0.00%"
"08/24/2023","8.11","8.40","9.30","7.75","9.68M","-2.29%"
"08/23/2023","8.30","8.45","8.50","8.25","264.50K","-1.54%"
"08/22/2023","8.43","8.60","8.70","8.20","1.18M","0.36%"
"08/21/2023","8.40","9.38","9.49","8.40","2.40M","-8.20%"
"08/18/2023","9.15","9.24","9.71","8.95","2.11M","0.33%"
"08/17/2023","9.12","9.13","9.24","8.87","863.00K","2.13%"
"08/16/2023","8.93","9.27","9.30","8.91","316.50K","-5.50%"
"08/15/2023","9.45","9.10","9.55","9.10","79.50K","1.39%"
"08/11/2023","9.32","9.45","9.57","9.32","363.00K","0.11%"
"08/10/2023","9.31","10.45","10.45","9.31","2.32M","-6.90%"
"08/09/2023","10.00","9.21","10.00","9.21","2.19M","9.89%"
"08/08/2023","9.10","9.50","9.51","9.10","319.00K","-5.80%"
"08/07/2023","9.66","9.68","9.83","9.56","575.50K","-1.33%"
"08/04/2023","9.79","9.65","10.00","9.29","2.04M","-4.11%"
"08/03/2023","10.21","9.30","9.99","9.30","1.87M","0.10%"
"08/02/2023","10.20","9.35","9.44","9.12","739.00K","10.87%"
"08/01/2023","9.20","9.35","9.90","9.11","7.03M","2.00%"
"07/31/2023","9.02","8.91","9.45","8.91","3.24M","1.35%"
"07/27/2023","8.90","9.00","9.30","8.88","413.00K","-1.11%"
"07/26/2023","9.00","9.30","9.35","9.00","372.50K","-3.23%"
"07/25/2023","9.30","9.09","9.39","9.02","984.50K","4.26%"
"07/24/2023","8.92","8.77","9.06","8.77","401.50K","0.22%"
"07/21/2023","8.90","9.05","9.10","8.75","668.00K","0.68%"
"07/20/2023","8.84","8.85","9.18","8.80","515.50K","0.34%"
"07/19/2023","8.81","9.26","9.80","8.80","1.92M","-7.75%"
"07/18/2023","9.55","9.75","10.00","9.15","7.09M","2.36%"
"07/17/2023","9.33","8.50","9.33","8.50","5.11M","12.41%"
"07/14/2023","8.30","8.52","8.65","8.30","93.00K","-3.82%"
"07/13/2023","8.63","8.61","9.00","8.41","953.50K","0.58%"
"07/12/2023","8.58","8.55","8.83","8.55","313.00K","-1.38%"
"07/11/2023","8.70","8.50","8.75","8.46","656.00K","6.10%"
"07/10/2023","8.20","8.20","8.40","8.20","189.50K","0.00%"
"07/07/2023","8.20","8.40","8.40","8.15","75.00K","-2.38%"
"07/06/2023","8.40","8.25","8.50","8.20","242.00K","-5.51%"
"07/05/2023","8.89","7.95","8.89","7.81","539.00K","13.97%"
"07/04/2023","7.80","8.03","8.03","7.77","186.00K","-22.08%"
"07/03/2023","10.01","7.99","8.30","7.75","604.00K","35.27%"
"06/27/2023","7.40","7.10","7.50","7.10","94.00K","-26.00%"
"06/26/2023","10.00","7.39","7.39","7.04","345.50K","43.68%"
"06/23/2023","6.96","7.30","7.30","6.95","837.00K","-2.93%"
"06/22/2023","7.17","7.28","7.28","7.01","836.00K","-1.10%"
"06/21/2023","7.25","7.22","7.25","7.05","55.00K","0.42%"
"06/20/2023","7.22","7.03","7.30","7.03","3.50K","0.56%"
"06/19/2023","7.18","7.60","7.60","7.17","42.50K","-1.64%"
"06/16/2023","7.30","7.40","7.40","7.30","267.00K","-2.28%"
"06/15/2023","7.47","7.32","7.50","7.21","405.00K","0.95%"
"06/14/2023","7.40","7.41","7.59","7.35","363.50K","-2.50%"
"06/13/2023","7.59","7.50","7.70","7.42","56.50K","1.20%"
"06/12/2023","7.50","7.69","7.70","7.50","19.50K","-1.96%"
"06/09/2023","7.65","7.40","7.68","7.40","16.50K","2.55%"
"06/08/2023","7.46","7.65","7.69","7.42","100.00K","-25.33%"
"06/07/2023","9.99","7.65","7.75","7.60","64.50K","32.67%"
"06/06/2023","7.53","7.69","7.73","7.51","132.00K","0.00%"
"06/05/2023","7.53","7.64","7.70","7.50","232.50K","-1.57%"
"06/02/2023","7.65","7.62","7.70","7.61","41.00K","-1.80%"
"06/01/2023","7.79","7.89","7.89","7.60","155.50K","1.56%"
"05/31/2023","7.67","7.90","7.90","7.67","43.50K","-2.04%"
"05/30/2023","7.83","7.83","7.83","7.83","5.50K","2.22%"
"05/29/2023","7.66","7.70","7.82","7.66","13.50K","-2.05%"
"05/26/2023","7.82","7.50","7.82","7.50","14.50K","2.89%"
"05/25/2023","7.60","7.88","7.88","7.60","10.50K","-1.94%"
"05/24/2023","7.75","7.70","7.75","7.65","21.00K","-1.90%"
"05/23/2023","7.90","7.80","7.90","7.68","26.50K","0.00%"
"05/22/2023","7.90","7.93","7.93","7.90","5.50K","-0.63%"
"05/19/2023","7.95","7.70","7.95","7.70","3.50K","2.98%"
"05/18/2023","7.72","8.00","8.00","7.72","20.00K","-0.39%"
"05/17/2023","7.75","7.89","7.95","7.75","47.00K","-1.52%"
"05/16/2023","7.87","7.91","7.94","7.76","124.00K","-1.13%"
"05/15/2023","7.96","7.96","7.96","7.96","0.50K","-0.38%"
"05/12/2023","7.99","7.99","8.18","7.89","157.50K","0.13%"
"05/11/2023","7.98","7.77","7.98","7.70","109.50K","3.50%"
"05/10/2023","7.71","7.72","7.95","7.71","168.00K","-3.26%"
"05/09/2023","7.97","7.70","7.97","7.65","337.00K","2.18%"
"05/08/2023","7.80","7.76","7.99","7.60","77.50K","-0.89%"
"05/05/2023","7.87","7.92","7.98","7.82","118.50K","-2.72%"
"05/04/2023","8.09","8.00","8.20","7.85","184.50K","1.13%"
"05/03/2023","8.00","8.01","8.10","8.00","233.00K","-1.23%"
"05/02/2023","8.10","8.00","8.15","8.00","44.50K","1.25%"
"04/28/2023","8.00","8.14","8.15","8.00","34.00K","-1.84%"
"04/27/2023","8.15","8.10","8.15","8.10","34.00K","1.75%"
"04/26/2023","8.01","8.15","8.35","8.01","109.50K","-0.99%"
"04/20/2023","8.09","7.82","8.10","7.82","94.00K","3.32%"
"04/19/2023","7.83","8.00","8.00","7.83","2.50K","-0.25%"
"04/18/2023","7.85","7.90","8.20","7.85","517.00K","-0.63%"
"04/17/2023","7.90","7.98","7.98","7.75","12.50K","-1.25%"
"04/13/2023","8.00","8.00","8.00","7.94","122.50K","0.25%"
"04/12/2023","7.98","8.08","8.08","7.60","63.00K","2.31%"
"04/11/2023","7.80","7.76","7.76","7.76","2.50K","0.00%"
"04/10/2023","7.80","7.81","7.81","7.80","1.00K","-2.26%"
"04/07/2023","7.98","7.83","7.98","7.82","2.00K","-0.25%"
"04/06/2023","8.00","8.00","8.00","8.00","52.00K","2.43%"
"04/05/2023","7.81","8.28","8.28","7.75","41.50K","-2.38%"
"04/04/2023","8.00","8.00","8.00","7.76","29.50K","-0.50%"
"04/03/2023","8.04","8.30","8.30","8.04","30.00K","-5.30%"
"03/31/2023","8.49","8.05","8.49","8.05","371.50K","1.68%"
"03/30/2023","8.35","7.85","8.35","7.85","223.00K","5.70%"
"03/29/2023","7.90","8.01","8.01","7.90","55.00K","-1.25%"
"03/28/2023","8.00","8.00","8.10","8.00","78.50K","0.00%"
"03/27/2023","8.00","8.00","8.08","7.95","160.50K","0.00%"
"03/24/2023","8.00","7.89","8.00","7.89","306.50K","0.88%"
"03/22/2023","7.93","7.90","7.93","7.90","1.00K","-2.70%"
"03/21/2023","8.15","8.11","8.38","7.80","1.67M","1.87%"
"03/20/2023","8.00","7.92","8.38","7.92","808.00K","0.00%"
"03/17/2023","8.00","7.85","8.05","7.80","527.50K","1.78%"
"03/16/2023","7.86","8.00","8.10","7.86","690.00K","-1.75%"
"03/15/2023","8.00","7.60","8.00","7.60","582.50K","3.90%"
"03/14/2023","7.70","7.57","7.80","7.57","66.50K","-1.28%"
"03/13/2023","7.80","7.55","7.87","7.55","383.00K","0.26%"
"03/10/2023","7.78","7.68","7.98","7.65","343.00K","2.64%"
"03/09/2023","7.58","7.50","7.58","7.42","128.50K","2.99%"
"03/08/2023","7.36","7.50","7.70","7.36","205.50K","-0.54%"
"03/07/2023","7.40","7.70","7.75","7.40","303.00K","-3.90%"
"03/06/2023","7.70","7.60","7.85","7.60","314.00K","-0.65%"
"03/03/2023","7.75","7.11","7.75","7.11","478.00K","6.16%"
"03/02/2023","7.30","7.50","7.60","7.25","98.00K","0.69%"
"03/01/2023","7.25","7.25","7.40","7.15","90.50K","-1.36%"
"02/28/2023","7.35","7.25","7.50","7.21","68.50K","1.38%"
"02/27/2023","7.25","7.33","7.40","7.25","54.50K","-2.03%"
